date,regime_id,regime_name,regime_probability,model_version
2025-10-24 04:00:00+00:00,5,WEAK_BEAR,0.9999201977165992,hmm-20260420-192406
2025-10-27 04:00:00+00:00,5,WEAK_BEAR,0.9996201396213049,hmm-20260420-192406
2025-10-28 04:00:00+00:00,5,WEAK_BEAR,0.9947376580358434,hmm-20260420-192406
2025-10-29 04:00:00+00:00,5,WEAK_BEAR,0.974403382863685,hmm-20260420-192406
2025-10-30 04:00:00+00:00,5,WEAK_BEAR,0.9990891579945441,hmm-20260420-192406
2025-10-31 04:00:00+00:00,5,WEAK_BEAR,0.9994815256897771,hmm-20260420-192406
2025-11-03 05:00:00+00:00,5,WEAK_BEAR,0.9534104014673611,hmm-20260420-192406
2025-11-04 05:00:00+00:00,5,WEAK_BEAR,0.9643075096574827,hmm-20260420-192406
2025-11-05 05:00:00+00:00,5,WEAK_BEAR,0.5700981980191279,hmm-20260420-192406
2025-11-06 05:00:00+00:00,3,STRONG_BEAR,0.9880280795454249,hmm-20260420-192406
2025-11-07 05:00:00+00:00,3,STRONG_BEAR,0.996601166954544,hmm-20260420-192406
2025-11-10 05:00:00+00:00,3,STRONG_BEAR,0.9984645689943159,hmm-20260420-192406
2025-11-11 05:00:00+00:00,3,STRONG_BEAR,0.9999159006723142,hmm-20260420-192406
2025-11-12 05:00:00+00:00,3,STRONG_BEAR,0.9999805919073126,hmm-20260420-192406
2025-11-13 05:00:00+00:00,3,STRONG_BEAR,0.991677445564224,hmm-20260420-192406
2025-11-14 05:00:00+00:00,3,STRONG_BEAR,0.8446601835680086,hmm-20260420-192406
2025-11-17 05:00:00+00:00,3,STRONG_BEAR,0.9999973287939561,hmm-20260420-192406
2025-11-18 05:00:00+00:00,3,STRONG_BEAR,1.0,hmm-20260420-192406
2025-11-19 05:00:00+00:00,3,STRONG_BEAR,0.9999999993383974,hmm-20260420-192406
2025-11-20 05:00:00+00:00,3,STRONG_BEAR,0.9999999999992673,hmm-20260420-192406
2025-11-21 05:00:00+00:00,3,STRONG_BEAR,0.9999999999993561,hmm-20260420-192406
2025-11-24 05:00:00+00:00,3,STRONG_BEAR,1.0,hmm-20260420-192406
2025-11-25 05:00:00+00:00,3,STRONG_BEAR,1.0,hmm-20260420-192406
2025-11-26 05:00:00+00:00,3,STRONG_BEAR,0.9999994369976569,hmm-20260420-192406
2025-11-28 05:00:00+00:00,5,WEAK_BEAR,0.9401808322485821,hmm-20260420-192406
2025-12-01 05:00:00+00:00,5,WEAK_BEAR,0.9995744876543304,hmm-20260420-192406
2025-12-02 05:00:00+00:00,5,WEAK_BEAR,0.9999290096706717,hmm-20260420-192406
2025-12-03 05:00:00+00:00,5,WEAK_BEAR,0.9991411208229831,hmm-20260420-192406
2025-12-04 05:00:00+00:00,5,WEAK_BEAR,0.997444467301835,hmm-20260420-192406
2025-12-05 05:00:00+00:00,3,STRONG_BEAR,0.9581605256315333,hmm-20260420-192406
2025-12-08 05:00:00+00:00,3,STRONG_BEAR,0.9999645186608775,hmm-20260420-192406
2025-12-09 05:00:00+00:00,3,STRONG_BEAR,0.9806764676948329,hmm-20260420-192406
2025-12-10 05:00:00+00:00,3,STRONG_BEAR,0.9543987338579147,hmm-20260420-192406
2025-12-11 05:00:00+00:00,3,STRONG_BEAR,0.8313110648946328,hmm-20260420-192406
2025-12-12 05:00:00+00:00,3,STRONG_BEAR,0.5511980756524097,hmm-20260420-192406
2025-12-15 05:00:00+00:00,5,WEAK_BEAR,0.9932055630761085,hmm-20260420-192406
2025-12-16 05:00:00+00:00,5,WEAK_BEAR,0.9998368738361556,hmm-20260420-192406
2025-12-17 05:00:00+00:00,5,WEAK_BEAR,0.9992848951819067,hmm-20260420-192406
2025-12-18 05:00:00+00:00,5,WEAK_BEAR,0.9994337349737155,hmm-20260420-192406
2025-12-19 05:00:00+00:00,5,WEAK_BEAR,0.9999948723517621,hmm-20260420-192406
2025-12-22 05:00:00+00:00,5,WEAK_BEAR,0.999994308514121,hmm-20260420-192406
2025-12-23 05:00:00+00:00,5,WEAK_BEAR,0.9999909811910987,hmm-20260420-192406
2025-12-24 05:00:00+00:00,5,WEAK_BEAR,0.9998802178593169,hmm-20260420-192406
2025-12-26 05:00:00+00:00,5,WEAK_BEAR,0.9999659126714127,hmm-20260420-192406
2025-12-29 05:00:00+00:00,5,WEAK_BEAR,0.9999559338043741,hmm-20260420-192406
2025-12-30 05:00:00+00:00,5,WEAK_BEAR,0.9997030505390664,hmm-20260420-192406
2025-12-31 05:00:00+00:00,5,WEAK_BEAR,0.9720373994369153,hmm-20260420-192406
2026-01-02 05:00:00+00:00,3,STRONG_BEAR,0.7102217923369945,hmm-20260420-192406
2026-01-05 05:00:00+00:00,3,STRONG_BEAR,0.979912618245693,hmm-20260420-192406
2026-01-06 05:00:00+00:00,3,STRONG_BEAR,0.9995707193087305,hmm-20260420-192406
2026-01-07 05:00:00+00:00,3,STRONG_BEAR,0.9973015779426039,hmm-20260420-192406
2026-01-08 05:00:00+00:00,3,STRONG_BEAR,0.9963506067301574,hmm-20260420-192406
2026-01-09 05:00:00+00:00,3,STRONG_BEAR,0.9990993883248581,hmm-20260420-192406
2026-01-12 05:00:00+00:00,3,STRONG_BEAR,0.988614460716099,hmm-20260420-192406
2026-01-13 05:00:00+00:00,5,WEAK_BEAR,0.5333133155686796,hmm-20260420-192406
2026-01-14 05:00:00+00:00,5,WEAK_BEAR,0.9383113461438592,hmm-20260420-192406
2026-01-15 05:00:00+00:00,5,WEAK_BEAR,0.9440068313825708,hmm-20260420-192406
2026-01-16 05:00:00+00:00,5,WEAK_BEAR,0.9939306680300761,hmm-20260420-192406
2026-01-20 05:00:00+00:00,3,STRONG_BEAR,0.9999905827035905,hmm-20260420-192406
2026-01-21 05:00:00+00:00,3,STRONG_BEAR,0.9999999777832451,hmm-20260420-192406
2026-01-22 05:00:00+00:00,3,STRONG_BEAR,0.9999588408985421,hmm-20260420-192406
2026-01-23 05:00:00+00:00,3,STRONG_BEAR,0.9999881773232775,hmm-20260420-192406
2026-01-26 05:00:00+00:00,3,STRONG_BEAR,0.9999913075776676,hmm-20260420-192406
2026-01-27 05:00:00+00:00,3,STRONG_BEAR,0.9969617175418705,hmm-20260420-192406
2026-01-28 05:00:00+00:00,3,STRONG_BEAR,0.9248987228555979,hmm-20260420-192406
2026-01-29 05:00:00+00:00,3,STRONG_BEAR,0.5218108609821105,hmm-20260420-192406
